2,1,2,212,5
8,7,4,874,19
0,9,7,097,16
0,0,9,009,9
9,0,0,900,9
9,0,5,905,14
1,7,6,176,14
2,0,8,208,10
5,4,0,540,9
8,2,7,827,17
2,1,8,218,11
2,4,8,248,14
5,3,9,539,17
4,9,3,493,16
4,3,7,437,14
9,9,8,998,26
4,6,7,467,17
8,6,4,864,18
8,9,5,895,22
3,8,1,381,12
9,2,4,924,15
1,3,9,139,13
2,7,2,272,11
0,3,8,038,11
0,1,4,014,5
9,6,9,969,24
1,7,3,173,11
5,4,0,540,9
5,3,6,536,14
7,2,6,726,15
4,6,8,468,18
6,8,1,681,15
4,2,9,429,15
8,4,2,842,14
1,6,0,160,7
1,1,0,110,2
2,2,9,229,13
6,1,4,614,11
8,7,7,877,22
7,1,3,713,11
7,4,6,746,17
1,7,9,179,17
3,4,9,349,16
6,2,4,624,12
6,3,4,634,13
0,9,8,098,17
8,4,8,848,20
4,0,0,400,4
8,0,0,800,8
4,8,1,481,13
8,7,8,878,23
8,8,4,884,20
4,9,7,497,20
6,6,1,661,13
0,5,1,051,6
9,0,0,900,9
5,1,5,515,11
6,8,6,686,20
1,4,1,141,6
4,9,7,497,20
4,6,0,460,10
0,2,8,028,10
4,0,3,403,7
9,6,4,964,19
4,0,9,409,13
9,3,0,930,12
6,6,7,667,19
3,1,4,314,8
8,4,8,848,20
8,9,1,891,18
6,9,7,697,22
7,1,5,715,13
4,4,6,446,14
4,6,3,463,13
5,9,4,594,18
7,1,0,710,8
1,1,6,116,8
0,6,9,069,15
8,4,6,846,18
0,2,1,021,3
4,6,9,469,19
1,3,8,138,12
5,6,6,566,17
1,5,3,153,9
2,2,5,225,9
7,7,1,771,15
3,0,6,306,9
8,3,5,835,16
5,7,6,576,18
7,7,7,777,21
6,6,6,666,18
1,2,8,128,11
0,5,2,052,7
9,8,5,985,22
3,0,9,309,12
7,0,8,708,15
8,1,7,817,16
9,3,6,936,18
5,4,2,542,11
2,7,7,277,16
3,0,5,305,8
4,9,0,490,13
3,9,6,396,18
9,2,9,929,20
1,3,0,130,4
4,1,9,419,14
7,3,1,731,11
3,0,6,306,9
2,7,4,274,13
4,0,1,401,5
7,1,5,715,13
3,2,1,321,6
4,0,3,403,7
8,0,2,802,10
9,7,6,976,22
9,6,7,967,22
7,6,1,761,14
7,3,7,737,17
2,9,4,294,15
7,5,6,756,18
1,6,0,160,7
9,6,0,960,15
9,1,0,910,10
4,6,7,467,17
1,0,1,101,2
1,7,5,175,13
6,0,5,605,11
3,0,4,304,7
2,3,7,237,12
1,4,9,149,14
8,2,3,823,13
2,0,3,203,5
5,9,6,596,20
6,6,1,661,13
7,0,8,708,15
0,4,0,040,4
4,5,5,455,14
9,2,3,923,14
8,8,3,883,19
4,7,8,478,19
0,8,6,086,14
0,0,8,008,8
8,6,0,860,14
7,2,4,724,13
5,9,4,594,18
4,4,0,440,8
0,8,6,086,14
9,1,3,913,13
4,4,2,442,10
0,5,2,052,7
3,3,2,332,8
3,5,5,355,13
4,5,4,454,13
1,6,6,166,13
2,1,7,217,10
9,4,0,940,13
0,8,4,084,12
8,1,2,812,11
7,1,1,711,9
1,3,3,133,7
9,3,1,931,13
8,5,8,858,21
8,8,0,880,16
0,3,6,036,9
9,9,9,999,27
7,1,4,714,12
0,1,5,015,6
2,9,2,292,13
1,7,1,171,9
1,4,1,141,6
3,5,1,351,9
1,2,8,128,11
4,6,2,462,12
3,6,3,363,12
6,8,8,688,22
4,3,5,435,12
5,8,2,582,15
6,2,6,626,14
3,8,4,384,15
3,6,4,364,13
1,9,5,195,15
6,5,4,654,15
2,8,6,286,16
8,4,8,848,20
2,0,9,209,11
3,7,7,377,17
0,1,4,014,5
9,6,0,960,15
0,3,1,031,4
1,3,4,134,8
8,9,2,892,19
2,7,5,275,14
0,7,2,072,9
8,0,3,803,11
0,7,5,075,12
3,4,8,348,15
3,6,8,368,17
1,3,2,132,6
1,2,7,127,10
4,2,6,426,12
0,9,5,095,14
5,1,9,519,15
6,9,0,690,15
4,0,7,407,11
1,1,4,114,6
0,5,0,050,5
9,0,0,900,9
3,5,7,357,15
0,8,3,083,11
3,6,1,361,10
8,6,7,867,21
5,7,7,577,19
6,9,2,692,17
2,0,7,207,9
7,0,8,708,15
9,4,9,949,22
5,5,3,553,13
6,0,8,608,14
5,9,6,596,20
2,1,5,215,8
4,1,0,410,5
3,6,3,363,12
4,0,4,404,8
4,5,3,453,12
5,8,9,589,22
2,1,1,211,4
7,5,1,751,13
5,1,0,510,6
9,9,5,995,23
3,2,8,328,13
8,7,0,870,15
0,0,1,001,1
2,4,1,241,7
6,7,3,673,16
9,8,2,982,19
8,4,2,842,14
5,3,9,539,17
8,2,0,820,10
6,0,1,601,7
5,5,7,557,17
3,7,7,377,17
1,3,8,138,12
4,5,0,450,9
0,8,5,085,13
3,3,0,330,6
6,8,3,683,17
1,2,6,126,9
6,6,6,666,18
6,6,3,663,15
3,3,4,334,10
7,9,5,795,21
4,4,0,440,8
7,9,0,790,16
2,5,3,253,10
4,7,9,479,20
7,1,8,718,16
7,4,8,748,19
0,3,9,039,12
3,4,0,340,7
6,8,5,685,19
8,5,0,850,13
5,5,9,559,19
7,7,2,772,16
2,7,9,279,18
6,4,5,645,15
7,2,7,727,16
9,9,4,994,22
6,6,6,666,18
3,1,5,315,9
2,5,1,251,8
6,8,3,683,17
1,6,5,165,12
8,7,4,874,19
0,7,2,072,9
3,2,1,321,6
4,3,3,433,10
4,3,5,435,12
0,7,6,076,13
5,6,8,568,19
4,1,0,410,5
5,2,3,523,10
9,9,8,998,26
4,4,8,448,16
4,1,1,411,6
4,7,4,474,15
0,6,8,068,14
3,1,0,310,4
0,2,3,023,5
5,0,1,501,6
2,6,6,266,14
1,8,4,184,13
1,5,8,158,14
1,1,0,110,2
2,4,1,241,7
4,7,3,473,14
4,5,7,457,16
5,4,1,541,10
5,2,0,520,7
1,4,3,143,8
9,7,3,973,19
6,9,1,691,16
4,4,0,440,8
5,3,7,537,15
0,8,3,083,11
4,9,2,492,15
8,5,7,857,20
8,4,9,849,21
4,2,6,426,12
5,7,6,576,18
9,3,5,935,17
9,9,2,992,20
7,9,3,793,19
1,4,6,146,11
0,5,0,050,5
9,8,1,981,18
0,4,3,043,7
1,3,1,131,5
1,6,0,160,7
3,4,2,342,9
9,2,1,921,12
7,9,1,791,17
3,1,6,316,10
2,4,4,244,10
9,1,8,918,18
6,7,1,671,14
5,6,6,566,17
4,5,2,452,11
1,5,2,152,8
2,1,9,219,12
5,1,9,519,15
3,0,8,308,11
3,6,3,363,12
7,3,6,736,16
8,4,6,846,18
8,6,5,865,19
2,3,7,237,12
6,7,7,677,20
5,1,7,517,13
0,4,1,041,5
4,1,7,417,12
6,4,0,640,10
1,7,5,175,13
8,0,7,807,15
9,5,8,958,22
2,4,2,242,8
6,8,9,689,23
3,0,0,300,3
7,8,3,783,18
0,6,4,064,10
8,5,1,851,14
3,0,0,300,3
5,0,3,503,8
1,6,4,164,11
9,0,4,904,13
6,4,1,641,11
9,5,9,959,23
0,1,9,019,10
1,4,7,147,12
0,3,9,039,12
1,8,9,189,18
6,8,3,683,17
9,6,0,960,15
8,6,3,863,17
4,5,5,455,14
1,4,0,140,5
3,6,5,365,14
1,7,3,173,11
1,8,2,182,11
9,7,7,977,23
4,6,0,460,10
9,0,0,900,9
4,4,7,447,15
6,3,8,638,17
7,9,0,790,16
0,4,7,047,11
6,9,5,695,20
5,3,9,539,17
9,4,8,948,21
6,7,6,676,19
7,6,0,760,13
5,6,9,569,20
6,4,4,644,14
4,1,5,415,10
8,0,2,802,10
5,0,9,509,14
9,3,9,939,21
5,0,3,503,8
2,8,3,283,13
8,2,7,827,17
6,2,3,623,11
0,1,5,015,6
0,1,9,019,10
4,8,4,484,16
7,3,3,733,13
3,1,3,313,7
7,3,6,736,16
2,5,5,255,12
4,5,9,459,18
5,5,8,558,18
5,0,4,504,9
7,3,5,735,15
1,9,3,193,13
0,3,5,035,8
5,5,0,550,10
8,1,4,814,13
9,1,6,916,16
4,4,1,441,9
9,5,6,956,20
5,2,9,529,16
6,5,2,652,13
4,8,1,481,13
5,7,7,577,19
3,0,5,305,8
5,8,1,581,14
2,9,6,296,17
3,9,2,392,14
3,4,4,344,11
7,9,0,790,16
7,4,8,748,19
5,7,5,575,17
7,4,7,747,18
9,7,5,975,21
5,5,1,551,11
9,2,8,928,19
4,1,4,414,9
4,0,9,409,13
4,8,5,485,17
5,7,0,570,12
1,9,5,195,15
7,1,2,712,10
2,1,2,212,5
3,5,9,359,17
3,9,3,393,15
3,2,1,321,6
5,2,2,522,9
4,0,0,400,4
2,0,8,208,10
3,0,4,304,7
4,1,8,418,13
3,6,3,363,12
9,5,1,951,15
8,9,2,892,19
8,9,9,899,26
0,7,8,078,15
2,0,4,204,6
6,5,6,656,17
4,0,3,403,7
6,6,8,668,20
2,9,5,295,16
0,2,9,029,11
9,8,7,987,24
1,4,4,144,9
7,7,5,775,19
3,2,6,326,11
6,1,7,617,14
5,0,0,500,5
8,8,9,889,25
0,1,6,016,7
6,9,1,691,16
6,8,3,683,17
1,6,3,163,10
3,9,4,394,16
9,1,4,914,14
9,7,7,977,23
7,4,5,745,16
0,7,1,071,8
3,9,9,399,21
6,2,3,623,11
6,6,6,666,18
7,1,0,710,8
3,7,9,379,19
8,2,7,827,17
9,4,2,942,15
1,8,0,180,9
8,1,1,811,10
6,8,7,687,21
5,7,4,574,16
9,0,5,905,14
2,5,8,258,15
5,8,9,589,22
0,7,1,071,8
7,7,9,779,23
9,5,8,958,22
3,6,8,368,17
4,1,5,415,10
0,7,4,074,11
8,4,5,845,17
7,5,5,755,17
0,0,6,006,6
3,0,4,304,7
4,8,8,488,20
4,1,8,418,13
2,4,5,245,11
6,7,1,671,14
1,3,0,130,4
1,7,7,177,15
6,4,2,642,12
5,2,9,529,16
6,5,3,653,14
6,0,2,602,8
6,3,0,630,9
2,9,6,296,17
5,7,9,579,21
3,2,4,324,9
8,1,0,810,9
7,1,7,717,15
1,4,4,144,9
2,0,9,209,11
4,0,0,400,4
2,2,5,225,9
7,3,5,735,15
8,3,1,831,12
9,0,4,904,13
7,9,0,790,16
5,1,8,518,14
0,4,5,045,9
4,2,5,425,11
0,6,6,066,12
7,4,6,746,17
9,5,2,952,16
4,6,8,468,18
3,4,2,342,9
7,2,4,724,13
2,1,8,218,11
1,5,2,152,8
7,6,2,762,15
2,5,7,257,14
4,0,0,400,4
1,9,0,190,10
2,9,1,291,12
6,5,5,655,16
7,3,1,731,11
4,7,0,470,11
7,5,9,759,21
3,9,1,391,13
1,1,9,119,11
9,5,1,951,15
3,3,6,336,12
8,0,6,806,14
0,0,9,009,9
5,0,5,505,10
8,8,5,885,21
9,4,8,948,21
3,2,1,321,6
7,7,5,775,19
4,8,1,481,13
8,5,9,859,22
6,0,2,602,8
6,3,6,636,15
0,1,2,012,3
2,2,5,225,9
4,4,3,443,11
4,0,7,407,11
0,9,4,094,13
1,7,9,179,17
0,7,3,073,10
5,8,1,581,14
0,8,5,085,13
5,3,9,539,17
4,0,4,404,8
6,6,9,669,21
7,7,2,772,16
5,0,3,503,8
7,3,4,734,14
2,1,2,212,5
9,4,2,942,15
8,1,1,811,10
8,4,8,848,20
9,8,9,989,26
2,6,9,269,17
7,0,1,701,8
4,1,7,417,12
5,1,8,518,14
4,8,0,480,12
9,9,8,998,26
6,6,2,662,14
2,0,8,208,10
4,5,1,451,10
7,7,4,774,18
5,0,5,505,10
4,8,8,488,20
6,0,3,603,9
0,1,4,014,5
8,1,8,818,17
1,5,4,154,10
5,3,7,537,15
0,3,0,030,3
0,2,4,024,6
9,4,2,942,15
2,8,9,289,19
8,1,8,818,17
2,8,4,284,14
2,7,4,274,13
3,8,4,384,15
0,3,3,033,6
1,5,3,153,9
5,1,1,511,7
8,2,8,828,18
7,4,6,746,17
6,0,7,607,13
4,7,6,476,17
7,5,5,755,17
3,1,9,319,13
1,3,8,138,12
5,1,3,513,9
6,4,4,644,14
4,9,2,492,15
0,3,7,037,10
5,9,0,590,14
8,6,2,862,16
2,6,3,263,11
6,1,1,611,8
8,0,1,801,9
6,8,7,687,21
8,3,0,830,11
5,9,2,592,16
5,8,5,585,18
4,2,0,420,6
1,4,1,141,6
5,8,4,584,17
0,2,1,021,3
4,8,2,482,14
7,3,9,739,19
8,5,5,855,18
3,0,2,302,5
3,5,8,358,16
5,5,2,552,12
0,4,7,047,11
1,9,3,193,13
3,2,3,323,8
6,7,5,675,18
3,9,8,398,20
1,1,7,117,9
4,9,2,492,15
0,9,5,095,14
0,6,2,062,8
8,8,4,884,20
3,9,3,393,15
1,1,9,119,11
3,6,0,360,9
7,0,6,706,13
9,4,1,941,14
8,8,2,882,18
5,7,3,573,15
9,8,1,981,18
6,9,2,692,17
9,5,2,952,16
3,7,3,373,13
1,7,3,173,11
6,4,9,649,19
2,6,8,268,16
2,3,5,235,10
0,6,2,062,8
2,1,7,217,10
6,9,6,696,21
4,3,2,432,9
5,4,7,547,16
8,3,8,838,19
4,9,3,493,16
8,2,5,825,15
7,8,1,781,16
4,5,3,453,12
4,6,6,466,16
0,5,2,052,7
8,1,7,817,16
8,6,6,866,20
6,6,9,669,21
8,1,4,814,13
6,1,5,615,12
4,9,8,498,21
8,9,1,891,18
7,2,8,728,17
6,3,1,631,10
4,1,7,417,12
4,7,3,473,14
3,0,1,301,4
1,8,8,188,17
3,5,6,356,14
5,7,3,573,15
8,6,1,861,15
7,3,6,736,16
6,6,1,661,13
7,3,2,732,12
3,2,1,321,6
6,0,5,605,11
6,6,6,666,18
5,1,9,519,15
9,4,7,947,20
5,4,5,545,14
6,6,4,664,16
9,0,8,908,17
3,6,4,364,13
1,1,0,110,2
7,0,0,700,7
3,3,8,338,14
5,1,1,511,7
5,0,7,507,12
7,4,9,749,20
6,2,7,627,15
3,3,4,334,10
9,6,0,960,15
0,1,3,013,4
7,8,4,784,19
1,9,6,196,16
3,4,3,343,10
8,1,6,816,15
4,3,0,430,7
2,1,4,214,7
1,2,5,125,8
0,5,1,051,6
9,2,4,924,15
4,9,4,494,17
3,4,9,349,16
3,3,1,331,7
1,1,2,112,4
6,7,4,674,17
5,5,8,558,18
4,2,3,423,9
5,4,5,545,14
7,2,3,723,12
1,2,4,124,7
5,3,5,535,13
9,1,3,913,13
2,8,4,284,14
1,1,9,119,11
7,4,7,747,18
7,8,5,785,20
3,9,9,399,21
8,5,6,856,19
4,5,0,450,9
1,0,5,105,6
6,6,7,667,19
6,0,6,606,12
8,5,2,852,15
6,7,5,675,18
4,7,6,476,17
7,9,3,793,19
2,7,9,279,18
9,9,2,992,20
5,2,2,522,9
8,8,9,889,25
5,5,8,558,18
7,9,8,798,24
3,7,7,377,17
2,3,9,239,14
1,2,9,129,12
8,3,1,831,12
4,9,5,495,18
3,4,6,346,13
7,9,0,790,16
3,5,3,353,11
0,9,4,094,13
5,1,7,517,13
0,2,0,020,2
3,0,2,302,5
1,4,9,149,14
0,3,0,030,3
7,6,5,765,18
3,8,0,380,11
1,5,3,153,9
2,6,9,269,17
6,1,6,616,13
4,4,8,448,16
9,5,4,954,18
9,5,0,950,14
7,9,3,793,19
5,7,3,573,15
7,4,5,745,16
9,9,9,999,27
2,5,4,254,11
1,1,2,112,4
0,1,6,016,7
9,6,0,960,15
0,8,8,088,16
8,2,5,825,15
6,7,4,674,17
5,6,2,562,13
9,8,4,984,21
1,3,6,136,10
1,8,3,183,12
5,0,5,505,10
8,0,7,807,15
5,7,0,570,12
3,2,0,320,5
1,4,9,149,14
3,1,2,312,6
3,7,2,372,12
8,9,8,898,25
1,2,3,123,6
2,6,6,266,14
3,2,0,320,5
1,4,9,149,14
9,3,0,930,12
1,7,9,179,17
2,3,0,230,5
3,0,8,308,11
4,0,3,403,7
4,2,8,428,14
3,6,3,363,12
6,9,0,690,15
1,5,6,156,12
1,3,2,132,6
8,2,8,828,18
8,3,0,830,11
1,7,2,172,10
8,0,2,802,10
7,9,3,793,19
5,7,0,570,12
5,4,3,543,12
9,3,3,933,15
5,4,4,544,13
8,9,8,898,25
7,3,8,738,18
8,5,7,857,20
6,6,2,662,14
2,4,9,249,15
4,3,7,437,14
6,1,2,612,9
3,0,3,303,6
2,6,8,268,16
8,1,6,816,15
4,0,0,400,4
7,0,6,706,13
4,5,7,457,16
4,7,5,475,16
0,1,4,014,5
0,2,2,022,4
3,5,7,357,15
0,2,6,026,8
6,5,9,659,20
6,6,9,669,21
9,7,9,979,25
0,8,1,081,9
4,0,7,407,11
4,0,9,409,13
3,2,2,322,7
0,4,2,042,6
1,5,9,159,15
1,6,0,160,7
4,1,8,418,13
1,4,8,148,13
1,4,4,144,9
9,7,9,979,25
3,8,2,382,13
8,3,6,836,17
0,4,0,040,4
1,5,4,154,10
6,2,6,626,14
9,3,4,934,16
9,4,5,945,18
0,0,0,000,0
3,0,0,300,3
4,9,2,492,15
6,5,3,653,14
6,2,4,624,12
1,9,9,199,19
9,1,8,918,18
4,6,4,464,14
4,6,9,469,19
1,5,4,154,10
1,0,2,102,3
2,7,4,274,13
3,2,7,327,12
5,6,0,560,11
0,3,2,032,5
4,4,2,442,10
4,0,8,408,12
4,8,7,487,19
9,0,7,907,16
1,9,7,197,17
5,4,5,545,14
7,8,1,781,16
4,2,2,422,8
6,1,0,610,7
5,6,0,560,11
3,8,5,385,16
9,3,1,931,13
4,6,6,466,16
8,1,7,817,16
2,2,8,228,12
0,8,2,082,10
7,2,1,721,10
4,1,6,416,11
2,2,6,226,10
4,2,7,427,13
3,6,4,364,13
1,7,9,179,17
3,0,3,303,6
1,8,0,180,9
9,3,8,938,20
6,4,0,640,10
9,7,1,971,17
0,6,4,064,10
0,2,8,028,10
8,3,1,831,12
9,2,5,925,16
0,8,3,083,11
6,2,5,625,13
7,2,4,724,13
5,9,0,590,14
0,6,7,067,13
8,6,9,869,23
7,1,7,717,15
9,8,5,985,22
7,8,8,788,23
3,8,6,386,17
7,5,2,752,14
7,4,7,747,18
2,7,3,273,12
1,3,2,132,6
1,5,1,151,7
0,5,7,057,12
3,0,7,307,10
1,2,8,128,11
2,4,2,242,8
6,8,0,680,14
9,2,3,923,14
3,7,1,371,11
9,5,9,959,23
4,1,9,419,14
5,9,7,597,21
5,5,3,553,13
4,7,0,470,11
6,7,4,674,17
4,4,8,448,16
6,1,5,615,12
0,4,9,049,13
6,6,7,667,19
0,0,1,001,1
8,6,5,865,19
0,8,5,085,13
5,8,9,589,22
6,9,7,697,22
1,5,2,152,8
3,7,4,374,14
4,1,3,413,8
4,0,9,409,13
3,4,0,340,7
9,5,0,950,14
5,2,4,524,11
1,0,3,103,4
8,4,0,840,12
4,0,9,409,13
1,6,1,161,8
9,6,4,964,19
9,7,9,979,25
1,6,4,164,11
4,6,5,465,15
4,5,8,458,17
1,5,6,156,12
5,6,3,563,14
7,9,9,799,25
6,8,1,681,15
6,8,3,683,17
6,4,7,647,17
8,3,3,833,14
9,1,4,914,14
4,5,8,458,17
2,8,0,280,10
6,4,0,640,10
7,2,8,728,17
8,6,4,864,18
0,1,5,015,6
1,6,6,166,13
9,6,2,962,17
8,8,4,884,20
7,5,1,751,13
2,1,3,213,6
5,2,9,529,16
6,3,6,636,15
9,3,4,934,16
5,2,5,525,12
0,3,2,032,5
8,3,7,837,18
1,6,7,167,14
6,6,1,661,13
6,0,4,604,10
9,1,3,913,13
3,9,5,395,17
1,3,2,132,6
7,6,6,766,19
0,7,6,076,13
8,3,7,837,18
6,2,2,622,10
6,9,6,696,21
2,2,3,223,7
5,3,8,538,16
4,3,1,431,8
1,0,7,107,8
7,2,5,725,14
6,4,7,647,17
0,0,0,000,0
7,5,0,750,12
9,3,1,931,13
8,9,6,896,23
7,9,5,795,21
9,1,4,914,14
3,6,9,369,18
4,0,4,404,8
0,5,0,050,5
3,3,7,337,13
9,2,8,928,19
1,8,2,182,11
0,5,5,055,10
1,9,0,190,10
2,0,1,201,3
5,2,8,528,15
0,0,2,002,2
2,2,3,223,7
0,3,2,032,5
7,0,0,700,7
2,6,8,268,16
4,8,9,489,21
3,0,9,309,12
2,1,0,210,3
7,6,8,768,21
9,8,0,980,17
1,8,6,186,15
8,1,6,816,15
8,1,5,815,14
4,0,9,409,13
9,2,2,922,13
0,2,0,020,2
8,9,1,891,18
5,6,0,560,11
7,8,6,786,21
8,9,6,896,23
2,3,4,234,9
7,6,6,766,19
5,7,9,579,21
3,1,5,315,9
5,4,9,549,18
5,4,7,547,16
2,0,9,209,11
7,9,4,794,20
8,3,6,836,17
0,4,5,045,9
1,4,4,144,9
9,9,7,997,25
8,1,9,819,18
9,0,5,905,14
8,3,5,835,16
8,0,8,808,16
3,2,0,320,5
7,4,9,749,20
1,0,7,107,8
1,0,4,104,5
7,9,4,794,20
2,9,4,294,15
4,2,4,424,10
9,7,1,971,17
5,2,5,525,12
6,7,9,679,22
7,6,4,764,17
8,4,3,843,15
1,7,2,172,10
8,6,7,867,21
9,6,7,967,22
5,1,8,518,14
6,3,3,633,12
1,7,8,178,16
5,1,8,518,14
5,4,8,548,17
4,9,3,493,16
0,0,0,000,0
0,9,6,096,15
0,0,3,003,3
0,5,3,053,8
5,3,5,535,13
3,5,5,355,13
1,0,6,106,7
9,9,1,991,19
8,1,1,811,10
5,0,2,502,7
2,1,3,213,6
4,4,0,440,8
0,5,2,052,7
0,0,7,007,7
3,6,8,368,17
4,3,3,433,10
3,9,8,398,20
7,3,6,736,16
1,8,7,187,16
6,8,7,687,21
9,1,5,915,15
0,7,1,071,8
4,5,2,452,11
3,4,2,342,9
6,9,9,699,24
3,6,8,368,17
5,4,1,541,10
1,1,9,119,11
3,9,3,393,15
9,8,2,982,19
8,0,7,807,15
0,1,4,014,5
4,0,0,400,4
3,6,4,364,13
0,5,5,055,10
6,3,2,632,11
8,1,3,813,12
8,0,1,801,9
8,2,0,820,10
3,6,3,363,12
4,7,5,475,16
1,5,9,159,15
9,2,7,927,18
6,7,1,671,14
7,5,4,754,16
4,3,8,438,15
9,5,1,951,15
4,9,9,499,22
0,3,7,037,10
9,1,6,916,16
1,9,6,196,16
0,4,7,047,11
3,9,7,397,19
4,0,3,403,7
1,5,7,157,13
6,2,6,626,14
4,3,4,434,11
8,6,9,869,23
3,0,4,304,7
7,4,0,740,11
3,3,4,334,10
5,1,4,514,10
3,2,8,328,13
1,3,5,135,9
3,5,8,358,16
3,4,4,344,11
4,2,9,429,15
1,4,1,141,6
3,8,4,384,15
2,9,8,298,19
5,0,6,506,11
9,1,8,918,18
7,8,5,785,20
5,2,9,529,16
1,9,4,194,14
4,4,4,444,12
7,6,7,767,20
5,1,4,514,10
2,3,6,236,11
1,4,7,147,12
5,4,0,540,9
8,9,7,897,24
4,4,0,440,8
9,6,8,968,23
1,4,0,140,5
2,6,8,268,16
7,3,7,737,17
3,7,5,375,15
9,8,9,989,26
3,9,3,393,15
9,3,9,939,21
8,3,4,834,15
5,0,8,508,13
4,1,6,416,11
3,8,9,389,20
6,4,5,645,15
6,9,8,698,23
5,6,7,567,18
6,5,2,652,13
6,5,8,658,19
2,0,8,208,10
3,5,9,359,17
7,7,4,774,18
2,0,7,207,9
4,4,3,443,11
9,9,4,994,22
6,6,1,661,13
0,5,5,055,10
6,6,5,665,17
0,1,6,016,7
7,1,8,718,16
0,8,5,085,13
3,5,1,351,9
0,4,7,047,11
8,2,1,821,11
3,0,3,303,6
3,2,8,328,13
9,9,9,999,27
9,8,8,988,25
5,7,6,576,18
5,5,8,558,18
8,9,2,892,19
5,3,0,530,8
4,5,6,456,15
3,7,6,376,16
8,7,7,877,22
0,7,6,076,13
8,5,2,852,15
1,6,1,161,8
8,2,1,821,11
8,0,9,809,17
0,4,6,046,10
0,0,3,003,3
8,5,1,851,14
0,8,5,085,13
0,6,9,069,15
2,9,0,290,11
7,9,2,792,18
4,0,2,402,6
4,7,4,474,15
9,3,7,937,19
4,3,6,436,13
5,8,5,585,18
4,8,5,485,17
1,9,7,197,17
7,3,0,730,10
5,1,5,515,11
6,9,1,691,16
5,8,0,580,13
9,8,5,985,22
2,0,7,207,9
8,3,2,832,13
6,0,6,606,12
6,4,5,645,15
4,7,7,477,18
7,0,5,705,12
3,5,9,359,17
0,4,8,048,12
1,9,2,192,12
5,0,5,505,10
6,6,3,663,15
1,4,6,146,11
3,0,1,301,4
1,8,1,181,10
4,3,1,431,8
9,9,2,992,20
2,2,3,223,7
6,4,4,644,14
7,3,6,736,16
5,3,9,539,17
9,7,4,974,20
0,5,6,056,11
2,6,9,269,17
3,7,3,373,13
8,3,2,832,13
4,1,9,419,14
9,8,6,986,23
7,2,2,722,11
5,7,0,570,12
3,0,2,302,5
8,9,0,890,17
4,1,2,412,7
7,3,1,731,11
9,3,8,938,20
2,1,8,218,11
2,2,1,221,5
0,9,7,097,16
1,1,0,110,2
7,1,4,714,12
5,6,6,566,17
8,3,1,831,12
0,6,3,063,9
7,1,9,719,17
4,5,3,453,12
5,7,2,572,14
3,8,9,389,20
3,5,1,351,9
1,8,8,188,17
8,4,1,841,13
5,0,8,508,13
1,3,9,139,13
0,3,7,037,10
6,2,7,627,15
0,4,8,048,12
9,9,5,995,23
8,3,8,838,19
1,4,7,147,12
3,5,4,354,12
2,0,9,209,11
8,1,7,817,16
5,6,5,565,16
4,7,5,475,16
4,4,6,446,14
2,0,0,200,2
9,1,9,919,19
7,1,3,713,11
9,6,5,965,20
5,8,6,586,19
5,5,1,551,11
0,5,9,059,14
2,4,7,247,13
3,6,2,362,11
0,3,5,035,8
5,0,0,500,5
2,8,8,288,18
6,9,6,696,21
6,2,3,623,11
8,4,5,845,17
0,1,7,017,8
5,1,0,510,6
9,1,1,911,11
2,8,1,281,11
5,3,4,534,12
6,4,0,640,10
6,6,9,669,21
3,4,8,348,15
2,1,4,214,7
2,7,9,279,18
4,6,8,468,18
8,8,9,889,25
2,9,8,298,19
6,1,2,612,9
8,2,3,823,13
1,8,8,188,17
2,3,0,230,5
8,3,0,830,11
0,6,2,062,8
0,8,3,083,11
2,8,4,284,14
3,6,7,367,16
0,1,3,013,4
1,5,4,154,10
3,0,4,304,7
6,8,1,681,15
6,4,2,642,12
5,6,7,567,18
2,3,9,239,14
3,1,8,318,12
6,4,8,648,18
6,8,5,685,19
0,6,1,061,7
8,2,2,822,12
3,1,7,317,11
8,5,6,856,19
7,6,1,761,14
7,4,0,740,11
1,7,6,176,14
4,3,8,438,15
4,5,7,457,16
2,4,4,244,10
7,3,8,738,18
5,9,7,597,21
7,7,2,772,16
1,2,7,127,10
4,3,8,438,15
8,0,7,807,15
0,7,3,073,10
0,6,3,063,9
3,2,3,323,8
8,4,4,844,16
9,6,3,963,18
1,7,3,173,11
2,9,9,299,20
7,7,3,773,17
1,5,6,156,12
6,9,5,695,20
4,2,3,423,9
4,5,4,454,13
7,5,1,751,13
8,0,4,804,12
4,1,2,412,7
5,5,0,550,10
3,1,9,319,13
5,8,7,587,20
3,9,9,399,21
7,0,7,707,14
0,0,8,008,8
9,0,6,906,15
8,6,0,860,14
8,3,9,839,20
5,4,9,549,18
6,6,6,666,18
4,2,3,423,9
3,9,8,398,20
7,9,0,790,16
2,9,2,292,13
3,4,5,345,12
8,6,9,869,23
8,9,4,894,21
9,3,7,937,19
4,8,0,480,12
4,3,0,430,7
7,5,9,759,21
3,3,5,335,11
5,6,6,566,17
0,9,5,095,14
5,9,3,593,17
6,1,5,615,12
6,0,8,608,14
9,4,0,940,13
3,6,7,367,16
6,8,4,684,18
9,5,6,956,20
4,5,9,459,18
8,5,0,850,13
1,6,1,161,8
6,5,4,654,15
9,1,1,911,11
3,4,9,349,16
0,5,6,056,11
4,9,0,490,13
3,4,4,344,11
0,0,4,004,4
8,7,9,879,24
3,7,4,374,14
7,7,9,779,23
